epoch;GPU_0_out_attention_loss;GPU_0_out_attention_precision;GPU_0_out_attention_recall;GPU_0_out_columns_loss;GPU_1_out_attention_loss;GPU_1_out_attention_precision;GPU_1_out_attention_recall;GPU_1_out_columns_loss;loss;val_GPU_0_out_attention_loss;val_GPU_0_out_attention_precision;val_GPU_0_out_attention_recall;val_GPU_0_out_columns_loss;val_GPU_1_out_attention_loss;val_GPU_1_out_attention_precision;val_GPU_1_out_attention_recall;val_GPU_1_out_columns_loss;val_loss
10;0.006803341209888458;0.8383165001869202;0.5942497849464417;0.5632887482643127;0.009925718419253826;0.8385414481163025;0.5942042469978333;0.531522810459137;1.9312571287155151;0.006871123798191547;0.8385761380195618;0.6387017965316772;0.5112829804420471;0.010171019472181797;0.8401987552642822;0.647357702255249;0.47390368580818176;1.8372931480407715
11;0.006761352997273207;0.8405295610427856;0.5973488688468933;0.5569095015525818;0.009614122100174427;0.841284990310669;0.6014995574951172;0.523009181022644;1.898690104484558;0.006384723819792271;0.8480768799781799;0.6360675096511841;0.5624142289161682;0.009379960596561432;0.8449030518531799;0.6276043653488159;0.4761209487915039;1.826767921447754
12;0.006517105270177126;0.8451217412948608;0.6096472144126892;0.5530915260314941;0.009475805796682835;0.8448446393013;0.6080702543258667;0.5177119374275208;1.8704551458358765;0.006787871941924095;0.8518297076225281;0.656263530254364;0.5057518482208252;0.009164195507764816;0.8554650545120239;0.6666638255119324;0.4592890441417694;1.7626444101333618
13;0.006378746125847101;0.8478347659111023;0.6145902872085571;0.5480268001556396;0.009202190674841404;0.8479539155960083;0.6151131391525269;0.5120747089385986;1.8391456604003906;0.006774108856916428;0.8575201034545898;0.6535923480987549;0.48764410614967346;0.009618034586310387;0.8518237471580505;0.6481638550758362;0.4656401574611664;1.7728909254074097
14;0.006332659628242254;0.8498542308807373;0.6176300644874573;0.5409072041511536;0.008829006925225258;0.8501635789871216;0.6209595203399658;0.5046718716621399;1.8036669492721558;0.006802711635828018;0.8597481846809387;0.655164361000061;0.49202847480773926;0.008836761116981506;0.8618472218513489;0.6567353010177612;0.4541703462600708;1.7281721830368042
15;0.006176323629915714;0.8540302515029907;0.6310238242149353;0.5355062484741211;0.008727493695914745;0.8535369038581848;0.6315304040908813;0.4991728961467743;1.779870629310608;0.005931120831519365;0.8723812103271484;0.689466118812561;0.49325045943260193;0.008212332613766193;0.8679201602935791;0.6766430139541626;0.4538477957248688;1.654269814491272
16;0.005711703561246395;0.8667472004890442;0.6656364798545837;0.5238372683525085;0.007801789790391922;0.8664073348045349;0.664539098739624;0.48906540870666504;1.6885755062103271;0.005533057264983654;0.8826655149459839;0.7139240503311157;0.4894576072692871;0.006896636448800564;0.8837341070175171;0.7173338532447815;0.4104325771331787;1.5213756561279297
17;0.00524247158318758;0.8791727423667908;0.6944248676300049;0.5026283264160156;0.006907453760504723;0.8796913623809814;0.6955147385597229;0.46550241112709045;1.575623631477356;0.005190250463783741;0.8958211541175842;0.7299128770828247;0.46451494097709656;0.005743624176830053;0.8997802138328552;0.742150068283081;0.39873814582824707;1.409948706626892
18;0.004730027634650469;0.8944973945617676;0.7258435487747192;0.4814594089984894;0.006106596440076828;0.8937880396842957;0.7236678004264832;0.44131359457969666;1.4646105766296387;0.004700890276581049;0.908990740776062;0.773248016834259;0.43378838896751404;0.005544180050492287;0.9074222445487976;0.7631240487098694;0.392508327960968;1.3385505676269531
19;0.0045274426229298115;0.9015544652938843;0.7402795553207397;0.46920186281204224;0.005761981941759586;0.9011011123657227;0.7395418882369995;0.4330598711967468;1.4167355298995972;0.00485649099573493;0.9134311676025391;0.7634528875350952;0.43119367957115173;0.005606124177575111;0.9141038060188293;0.7620072364807129;0.396023154258728;1.3503479957580566
20;0.0043504261411726475;0.9059526324272156;0.7514410614967346;0.4613102376461029;0.005559873767197132;0.9054297208786011;0.7498779296875;0.4265368580818176;1.3833633661270142;0.004485982935875654;0.914938747882843;0.773802638053894;0.43907296657562256;0.004964678548276424;0.9150474071502686;0.7781376838684082;0.39135923981666565;1.3029648065567017
21;0.0042604864574968815;0.9080684781074524;0.7565487027168274;0.4527452290058136;0.005379668436944485;0.9093342423439026;0.7593132853507996;0.42100346088409424;1.3557565212249756;0.004365072585642338;0.9134466052055359;0.776201605796814;0.4471094012260437;0.005327254068106413;0.9110945463180542;0.7707843780517578;0.38978755474090576;1.321513056755066
22;0.004095855634659529;0.9128558039665222;0.7695952653884888;0.44566890597343445;0.005182106513530016;0.911952555179596;0.7666024565696716;0.41818103194236755;1.3277454376220703;0.0040363529697060585;0.9209959506988525;0.7977702617645264;0.4186686873435974;0.004988095257431269;0.9180420637130737;0.7918134331703186;0.3799581527709961;1.2498489618301392
23;0.003975464962422848;0.9155673384666443;0.7740429043769836;0.4357963502407074;0.004909134469926357;0.9166271686553955;0.7779134511947632;0.39852648973464966;1.2785532474517822;0.004002459812909365;0.9247345328330994;0.8033838868141174;0.4079478979110718;0.004743678495287895;0.9186397194862366;0.7794031500816345;0.3540065586566925;1.1992610692977905
24;0.0038222135044634342;0.9183343648910522;0.7817849516868591;0.4264756143093109;0.004896515514701605;0.9182311296463013;0.7815622687339783;0.39487800002098083;1.2572873830795288;0.003985312767326832;0.920096755027771;0.7849688529968262;0.4325791597366333;0.004385562613606453;0.927226185798645;0.8062967658042908;0.35247230529785156;1.203595757484436
25;0.0037744054570794106;0.9205864667892456;0.787319540977478;0.4220649003982544;0.004744562786072493;0.9202225804328918;0.7866441011428833;0.39161160588264465;1.2396249771118164;0.0038991288747638464;0.9275574684143066;0.7995272278785706;0.4091721475124359;0.004618265200406313;0.9272898435592651;0.8062343597412109;0.35892587900161743;1.1939681768417358
26;0.003648873884230852;0.9227745532989502;0.7941815853118896;0.41741466522216797;0.004535980522632599;0.9230825901031494;0.7945236563682556;0.3881930112838745;1.2148483991622925;0.0037536046002060175;0.9307361841201782;0.815991222858429;0.3991560637950897;0.004343206528574228;0.9283773303031921;0.8102691769599915;0.35045722126960754;1.1544538736343384
27;0.0035580964758992195;0.9245029091835022;0.7993200421333313;0.41352495551109314;0.004485536832362413;0.9249649047851562;0.7995315790176392;0.38424766063690186;1.1999588012695312;0.0037620782386511564;0.9313463568687439;0.8110499382019043;0.3967123031616211;0.004414204508066177;0.9312754273414612;0.8154448866844177;0.3508557379245758;1.1563814878463745
28;0.0034459554590284824;0.9276267886161804;0.8062811493873596;0.40711724758148193;0.004327860660851002;0.927348256111145;0.8053011298179626;0.3794802725315094;1.1752848625183105;0.0035011647269129753;0.9361461400985718;0.8317484259605408;0.3922412693500519;0.004141861107200384;0.9304794073104858;0.8131709694862366;0.34827959537506104;1.122672200202942
29;0.003345787525177002;0.9295268654823303;0.8112732172012329;0.405868798494339;0.004219723865389824;0.9295830726623535;0.8119353652000427;0.37497395277023315;1.1591205596923828;0.0037272130139172077;0.9348411560058594;0.8181494474411011;0.41016480326652527;0.003752388060092926;0.9380951523780823;0.8275586366653442;0.33898767828941345;1.1231337785720825
30;0.0033141158055514097;0.9305710196495056;0.8154617547988892;0.4008074998855591;0.004101698286831379;0.9310060143470764;0.8156648874282837;0.37185487151145935;1.1434544324874878;0.003605520585551858;0.9327946305274963;0.8233656883239746;0.4017287790775299;0.003851901041343808;0.936486005783081;0.8323243260383606;0.3484477698802948;1.123047113418579
31;0.003303429577499628;0.9307153820991516;0.815662145614624;0.39885082840919495;0.004097082186490297;0.931372344493866;0.8166819214820862;0.37129902839660645;1.1401762962341309;0.0035234272945672274;0.9363098740577698;0.8327580094337463;0.37295711040496826;0.0037892628461122513;0.9356980919837952;0.8338624835014343;0.339871346950531;1.0784627199172974
32;0.0032058381475508213;0.9324055314064026;0.8213188052177429;0.39257729053497314;0.003998827654868364;0.9322637319564819;0.8214432597160339;0.36737483739852905;1.1201850175857544;0.003489508293569088;0.9411340355873108;0.8334416747093201;0.38862454891204834;0.0037751239724457264;0.9384158849716187;0.8289036750793457;0.3520495891571045;1.103906273841858
33;0.003195763099938631;0.9327993988990784;0.8230792880058289;0.3901514410972595;0.003989952150732279;0.9326879978179932;0.8230583667755127;0.36558976769447327;1.115027666091919;0.003368810284882784;0.9386870861053467;0.8331887722015381;0.3850151598453522;0.0038865250535309315;0.9358631372451782;0.8230746984481812;0.3458057940006256;1.09358811378479
34;0.003163860412314534;0.9335379600524902;0.8256587386131287;0.3900749087333679;0.003967003431171179;0.9329984188079834;0.823943555355072;0.36467257142066956;1.1112948656082153;0.0033865701407194138;0.9388225674629211;0.8364083766937256;0.3802086412906647;0.0037950188852846622;0.9388056993484497;0.8374096751213074;0.3347407281398773;1.0740278959274292
35;0.0031264538411051035;0.9338195323944092;0.8268545866012573;0.387469083070755;0.003907762933522463;0.9335190057754517;0.8258693814277649;0.3610830008983612;1.1002638339996338;0.0035123100969940424;0.9376077055931091;0.8319918513298035;0.37747710943222046;0.0037382501177489758;0.9373424053192139;0.8338547348976135;0.334827184677124;1.0748324394226074
36;0.0030796127393841743;0.9346545338630676;0.8297441005706787;0.3833847939968109;0.0038170248735696077;0.9347501993179321;0.8309094905853271;0.35923609137535095;1.0874481201171875;0.0032353473361581564;0.9415023326873779;0.8411858081817627;0.38106709718704224;0.004082553554326296;0.9385039210319519;0.8315368294715881;0.3381360173225403;1.0850980281829834
37;0.0030660100746899843;0.9346411824226379;0.8297313451766968;0.3828250765800476;0.0037693867925554514;0.935110867023468;0.8321271538734436;0.35771146416664124;1.0823047161102295;0.0031899381428956985;0.9393160939216614;0.8413456082344055;0.3874250054359436;0.0038713645190000534;0.9395651817321777;0.8392311930656433;0.32849404215812683;1.0689839124679565
38;0.0029858567286282778;0.936191737651825;0.8346173763275146;0.37973570823669434;0.003817584365606308;0.9352164268493652;0.8313465118408203;0.35982468724250793;1.0797321796417236;0.003273608861491084;0.9391268491744995;0.835011899471283;0.3866828680038452;0.0038730900269001722;0.9383543133735657;0.832886815071106;0.3333190977573395;1.0773369073867798
39;0.0030730650760233402;0.9348733425140381;0.830439567565918;0.3820367455482483;0.0037482790648937225;0.9355595707893372;0.8326860666275024;0.3562150001525879;1.0793225765228271;0.0032684237230569124;0.9417648911476135;0.8453759551048279;0.37523946166038513;0.00378242670558393;0.9384503960609436;0.8303236961364746;0.33455100655555725;1.0623323917388916
40;0.0029950840398669243;0.9363858699798584;0.834663987159729;0.3778623044490814;0.0036753383465111256;0.93653404712677;0.8355388045310974;0.3535940647125244;1.064976692199707;0.0035414097364991903;0.9403983354568481;0.8362634181976318;0.37500694394111633;0.0037117251195013523;0.9415856003761292;0.8432065844535828;0.33503663539886475;1.0727001428604126
41;0.002977713942527771;0.9366076588630676;0.835096538066864;0.3767642080783844;0.0037053285632282495;0.936970591545105;0.8369342684745789;0.3525340259075165;1.0634474754333496;0.0031164896208792925;0.9410099387168884;0.8411552309989929;0.37852320075035095;0.003561528166756034;0.942638099193573;0.8438878655433655;0.3183983564376831;1.0308215618133545
42;0.0029497367795556784;0.9366660714149475;0.8362969756126404;0.3766906261444092;0.003695707069709897;0.9365131258964539;0.8356268405914307;0.35285964608192444;1.0618252754211426;0.0032772512640804052;0.9409112334251404;0.8435742855072021;0.37760937213897705;0.003474186873063445;0.9417815804481506;0.8464784622192383;0.3343782126903534;1.049559235572815
43;0.002904551336541772;0.9371987581253052;0.8380126357078552;0.37112554907798767;0.0036696207243949175;0.9371024370193481;0.8375275135040283;0.3517663776874542;1.0516010522842407;0.0033158492296934128;0.9421371221542358;0.8415467739105225;0.3633348345756531;0.0037462031468749046;0.9433983564376831;0.8422175049781799;0.32807260751724243;1.0445098876953125
44;0.0029257144778966904;0.9372524619102478;0.8378991484642029;0.3727761507034302;0.003672239603474736;0.9372084140777588;0.8382123708724976;0.3494987189769745;1.0521668195724487;0.0032123075798153877;0.9418247938156128;0.8481702208518982;0.3668595850467682;0.0037575627211481333;0.9379894733428955;0.8350738883018494;0.32585614919662476;1.0412094593048096
45;0.002932423260062933;0.9374461770057678;0.8384594917297363;0.37148380279541016;0.0036208126693964005;0.9375946521759033;0.8396381735801697;0.3478725552558899;1.0470149517059326;0.003230454633012414;0.9427894949913025;0.8427847623825073;0.37545913457870483;0.003613138571381569;0.9404250979423523;0.8387044668197632;0.32661840319633484;1.044257640838623
46;0.002888081129640341;0.9374425411224365;0.839277982711792;0.37174442410469055;0.0036422922275960445;0.9374393820762634;0.8385337591171265;0.34957265853881836;1.047837495803833;0.0033319939393550158;0.9397609829902649;0.8399299383163452;0.376560240983963;0.003721007611602545;0.9409634470939636;0.8405354619026184;0.3279215097427368;1.0571324825286865
47;0.00286042015068233;0.9385927319526672;0.8423541188240051;0.3671847879886627;0.0035519045777618885;0.9378340244293213;0.8404139876365662;0.3459486961364746;1.033752202987671;0.0032506329007446766;0.9439281225204468;0.8480472564697266;0.3647049367427826;0.0033775107003748417;0.9420177340507507;0.8448559641838074;0.32477301359176636;1.0208858251571655
48;0.0028956301975995302;0.9376455545425415;0.8398990035057068;0.3706072270870209;0.003568996675312519;0.9380602836608887;0.8404324054718018;0.3462387025356293;1.0400784015655518;0.0032557889353483915;0.9395869374275208;0.8377895355224609;0.37412455677986145;0.003360172500833869;0.9410513639450073;0.841128945350647;0.32930612564086914;1.034229040145874
49;0.002896234393119812;0.9379587173461914;0.8402926921844482;0.3680204749107361;0.003587276441976428;0.938501238822937;0.842050313949585;0.34512585401535034;1.0373214483261108;0.00315435160882771;0.9408007860183716;0.844562828540802;0.37690767645835876;0.003506936365738511;0.9424640536308289;0.8469336032867432;0.3232939541339874;1.0332660675048828
50;0.002874514553695917;0.9383801817893982;0.8420326113700867;0.36500319838523865;0.003635430010035634;0.9377971291542053;0.8400843143463135;0.34552085399627686;1.0360220670700073;0.0031403752509504557;0.9450109601020813;0.8476744294166565;0.3544341027736664;0.003228446003049612;0.9457467198371887;0.8498478531837463;0.3098362684249878;0.9827127456665039
51;0.0028028960805386305;0.9389302134513855;0.8435059189796448;0.36507028341293335;0.0035751755349338055;0.9387263059616089;0.842680037021637;0.3422815501689911;1.0262566804885864;0.0029428089037537575;0.943444550037384;0.8499430418014526;0.36658975481987;0.003574731759727001;0.9414445161819458;0.8449504971504211;0.323550283908844;1.016017198562622
